,id,strategy,INST,EN_TIME,EN_TT,EN_Q,EN_PRICE,EX_TIME,EX_TT,EX_Q,EX_PRICE,P&L,P&L%,pnl_cumulative_absolute,pnl_cumulative_percentage,Equity Curve,Drawdown %
598,1547067,870,NSE_FO:BANKNIFTY11OCT2344400CE,10-10-2023 14:15,1,15,185.9,10-10-2023 15:10,0.0,15.0,164.95,314.25,11.27,87142.1,52.81,252142.1,-13.75
599,1547065,870,NSE_FO:BANKNIFTY11OCT2344500PE,10-10-2023 13:45,1,15,187.35,10-10-2023 14:15,0.0,15.0,178.5,132.75,4.72,86827.85,52.62,251827.85,-13.86
600,1547061,870,NSE_FO:BANKNIFTY11OCT2344300CE,10-10-2023 13:00,1,15,200.0,10-10-2023 13:45,0.0,15.0,254.0,-810.0,-27.0,86695.1,52.54,251695.1,-13.9
601,1547056,870,NSE_FO:BANKNIFTY11OCT2344100PE,10-10-2023 11:45,1,15,136.6,10-10-2023 13:00,0.0,15.0,74.35,933.75,45.57,87505.1,53.03,252505.1,-13.62
602,1547053,870,NSE_FO:BANKNIFTY11OCT2344100CE,10-10-2023 10:30,1,15,156.0,10-10-2023 11:45,0.0,15.0,154.95,15.75,0.67,86571.35,52.47,251571.35,-13.94
603,1547047,870,NSE_FO:BANKNIFTY11OCT2344100PE,10-10-2023 09:30,1,15,148.8,10-10-2023 10:30,0.0,15.0,154.6,-87.0,-3.9,86555.6,52.46,251555.6,-13.95
604,1546707,870,NSE_FO:BANKNIFTY11OCT2343900CE,09-10-2023 15:00,1,15,207.15,09-10-2023 15:10,0.0,15.0,207.15,0.0,0.0,86642.6,52.51,251642.6,-13.92
605,1546706,870,NSE_FO:BANKNIFTY11OCT2343900PE,09-10-2023 13:30,1,15,205.7,09-10-2023 15:00,0.0,15.0,173.85,477.75,15.48,86642.6,52.51,251642.6,-13.92
606,1546704,870,NSE_FO:BANKNIFTY11OCT2344000CE,09-10-2023 11:15,1,15,186.65,09-10-2023 13:30,0.0,15.0,135.6,765.75,27.35,86164.85,52.22,251164.85,-14.08
607,1546702,870,NSE_FO:BANKNIFTY11OCT2344000PE,09-10-2023 10:15,1,15,204.7,09-10-2023 11:15,0.0,15.0,216.15,-171.75,-5.59,85399.1,51.76,250399.1,-14.34
608,1546357,870,NSE_FO:BANKNIFTY11OCT2344400CE,06-10-2023 14:15,1,15,262.8,06-10-2023 15:10,0.0,15.0,231.0,477.0,12.1,85570.85,51.86,250570.85,-14.29
609,1546354,870,NSE_FO:BANKNIFTY11OCT2344300PE,06-10-2023 12:30,1,15,191.55,06-10-2023 14:15,0.0,15.0,147.5,660.75,23.0,85093.85,51.57,250093.85,-14.45
610,1546352,870,NSE_FO:BANKNIFTY11OCT2344300CE,06-10-2023 11:30,1,15,232.5,06-10-2023 12:30,0.0,15.0,262.0,-442.5,-12.69,84433.1,51.17,249433.1,-14.68
611,1546350,870,NSE_FO:BANKNIFTY11OCT2344300PE,06-10-2023 09:30,1,15,233.9,06-10-2023 11:30,0.0,15.0,237.95,-60.75,-1.73,84875.6,51.44,249875.6,-14.52
612,1545989,870,NSE_FO:BANKNIFTY11OCT2344200CE,05-10-2023 14:15,1,15,312.75,05-10-2023 15:10,0.0,15.0,306.6,92.25,1.97,84936.35,51.48,249936.35,-14.5
613,1545985,870,NSE_FO:BANKNIFTY11OCT2344300PE,05-10-2023 13:30,1,15,228.75,05-10-2023 14:15,0.0,15.0,241.95,-198.0,-5.77,84844.1,51.42,249844.1,-14.53
614,1545984,870,NSE_FO:BANKNIFTY11OCT2344300CE,05-10-2023 12:00,1,15,285.0,05-10-2023 13:30,0.0,15.0,267.7,259.5,6.07,85042.1,51.54,250042.1,-14.47
615,1545982,870,NSE_FO:BANKNIFTY11OCT2344300PE,05-10-2023 11:15,1,15,234.1,05-10-2023 12:00,0.0,15.0,231.4,40.5,1.15,84782.6,51.38,249782.6,-14.56
616,1545981,870,NSE_FO:BANKNIFTY11OCT2344100CE,05-10-2023 10:30,1,15,347.4,05-10-2023 11:15,0.0,15.0,418.45,-1065.75,-20.45,84742.1,51.36,249742.1,-14.57
617,1542304,870,NSE_FO:BANKNIFTY04OCT2343900CE,04-10-2023 15:00,1,15,19.55,04-10-2023 15:10,0.0,15.0,19.55,0.0,0.0,85807.85,52.0,250807.85,-14.2
618,1542299,870,NSE_FO:BANKNIFTY04OCT2343900PE,04-10-2023 14:30,1,15,10.6,04-10-2023 15:00,0.0,15.0,9.05,23.25,14.62,85807.85,52.0,250807.85,-14.2
619,1542297,870,NSE_FO:BANKNIFTY04OCT2343900CE,04-10-2023 14:00,1,15,37.45,04-10-2023 14:30,0.0,15.0,45.6,-122.25,-21.76,85784.6,51.99,250784.6,-14.21
620,1542296,870,NSE_FO:BANKNIFTY04OCT2343900PE,04-10-2023 12:30,1,15,65.95,04-10-2023 14:00,0.0,15.0,30.3,534.75,54.06,85906.85,52.06,250906.85,-14.17
621,1542291,870,NSE_FO:BANKNIFTY04OCT2344000CE,04-10-2023 11:30,1,15,41.15,04-10-2023 12:30,0.0,15.0,23.2,269.25,43.62,85372.1,51.74,250372.1,-14.35
622,1542289,870,NSE_FO:BANKNIFTY04OCT2343900PE,04-10-2023 10:30,1,15,78.1,04-10-2023 11:30,0.0,15.0,56.2,328.5,28.04,85102.85,51.58,250102.85,-14.45
623,1542286,870,NSE_FO:BANKNIFTY04OCT2344000CE,04-10-2023 09:30,1,15,98.65,04-10-2023 10:30,0.0,15.0,60.05,579.0,39.13,84774.35,51.38,249774.35,-14.56
624,1541915,870,NSE_FO:BANKNIFTY04OCT2344400CE,03-10-2023 14:45,1,15,124.05,03-10-2023 15:10,0.0,15.0,131.8,-116.25,-6.25,84195.35,51.03,249195.35,-14.76
625,1541914,870,NSE_FO:BANKNIFTY04OCT2344400PE,03-10-2023 14:15,1,15,144.9,03-10-2023 14:45,0.0,15.0,143.5,21.0,0.97,84311.6,51.1,249311.6,-14.72
626,1541912,870,NSE_FO:BANKNIFTY04OCT2344300CE,03-10-2023 13:30,1,15,154.5,03-10-2023 14:15,0.0,15.0,183.85,-440.25,-19.0,84290.6,51.09,249290.6,-14.72
627,1541908,870,NSE_FO:BANKNIFTY04OCT2344400PE,03-10-2023 13:00,1,15,144.55,03-10-2023 13:30,0.0,15.0,187.35,-642.0,-29.61,84730.85,51.35,249730.85,-14.57
628,1541905,870,NSE_FO:BANKNIFTY04OCT2344400CE,03-10-2023 12:30,1,15,139.6,03-10-2023 13:00,0.0,15.0,145.85,-93.75,-4.48,85372.85,51.74,250372.85,-14.35
629,1541900,870,NSE_FO:BANKNIFTY04OCT2344300PE,03-10-2023 10:00,1,15,150.75,03-10-2023 12:30,0.0,15.0,114.55,543.0,24.01,85466.6,51.8,250466.6,-14.32
630,1541425,870,NSE_FO:BANKNIFTY04OCT2344700CE,29-09-2023 15:00,1,15,211.35,29-09-2023 15:10,0.0,15.0,211.35,0.0,0.0,84923.6,51.47,249923.6,-14.51
631,1541422,870,NSE_FO:BANKNIFTY04OCT2344600PE,29-09-2023 13:45,1,15,190.6,29-09-2023 15:00,0.0,15.0,156.55,510.75,17.86,84923.6,51.47,249923.6,-14.51
632,1541420,870,NSE_FO:BANKNIFTY04OCT2344700CE,29-09-2023 12:30,1,15,229.05,29-09-2023 13:45,0.0,15.0,193.35,535.5,15.59,84412.85,51.16,249412.85,-14.68
633,1541418,870,NSE_FO:BANKNIFTY04OCT2344700PE,29-09-2023 11:45,1,15,215.35,29-09-2023 12:30,0.0,15.0,228.8,-201.75,-6.25,83877.35,50.83,248877.35,-14.87
634,1541417,870,NSE_FO:BANKNIFTY04OCT2344600CE,29-09-2023 10:30,1,15,289.95,29-09-2023 11:45,0.0,15.0,304.7,-221.25,-5.09,84079.1,50.96,249079.1,-14.8
635,1541414,870,NSE_FO:BANKNIFTY04OCT2344500PE,29-09-2023 09:45,1,15,229.05,29-09-2023 10:30,0.0,15.0,173.8,828.75,24.12,84300.35,51.09,249300.35,-14.72
636,1541083,870,NSE_FO:BANKNIFTY04OCT2344400PE,28-09-2023 14:30,1,15,261.2,28-09-2023 15:10,0.0,15.0,262.0,-12.0,-0.31,83471.6,50.59,248471.6,-15.0
637,1541080,870,NSE_FO:BANKNIFTY04OCT2344400CE,28-09-2023 13:30,1,15,343.45,28-09-2023 14:30,0.0,15.0,331.15,184.5,3.58,83483.6,50.6,248483.6,-15.0
638,1541075,870,NSE_FO:BANKNIFTY04OCT2344500PE,28-09-2023 12:00,1,15,299.9,28-09-2023 13:30,0.0,15.0,319.9,-300.0,-6.67,83299.1,50.48,248299.1,-15.06
639,1541074,870,NSE_FO:BANKNIFTY04OCT2344600CE,28-09-2023 11:00,1,15,289.45,28-09-2023 12:00,0.0,15.0,252.35,556.5,12.82,83599.1,50.67,248599.1,-14.96
640,1541071,870,NSE_FO:BANKNIFTY04OCT2344700PE,28-09-2023 10:15,1,15,299.85,28-09-2023 11:00,0.0,15.0,360.45,-909.0,-20.21,83042.6,50.33,248042.6,-15.15
641,1540679,870,NSE_FO:BANKNIFTY28SEP2344300PE,27-09-2023 10:45,1,15,193.65,27-09-2023 11:15,0.0,15.0,127.12,997.95,34.36,83951.6,50.88,248951.6,-14.84
642,1540666,870,NSE_FO:BANKNIFTY28SEP2344500CE,27-09-2023 09:30,1,15,158.75,27-09-2023 10:45,0.0,15.0,91.95,1002.0,42.08,82953.65,50.27,247953.65,-15.18
643,1540265,870,NSE_FO:BANKNIFTY28SEP2344700PE,26-09-2023 12:30,1,15,205.3,26-09-2023 12:45,0.0,15.0,239.88,-518.7,-16.84,81951.65,49.67,246951.65,-15.52
644,1540264,870,NSE_FO:BANKNIFTY28SEP2344700CE,26-09-2023 12:15,1,15,183.5,26-09-2023 12:30,0.0,15.0,180.55,44.25,1.61,82470.35,49.98,247470.35,-15.35
645,1540262,870,NSE_FO:BANKNIFTY28SEP2344700PE,26-09-2023 11:30,1,15,196.15,26-09-2023 12:15,0.0,15.0,201.9,-86.25,-2.93,82426.1,49.96,247426.1,-15.36
646,1540261,870,NSE_FO:BANKNIFTY28SEP2344600CE,26-09-2023 11:00,1,15,229.55,26-09-2023 11:30,0.0,15.0,248.65,-286.5,-8.32,82512.35,50.01,247512.35,-15.33
647,1540260,870,NSE_FO:BANKNIFTY28SEP2344700PE,26-09-2023 10:15,1,15,185.9,26-09-2023 11:00,0.0,15.0,227.05,-617.25,-22.14,82798.85,50.18,247798.85,-15.23
648,1540257,870,NSE_FO:BANKNIFTY28SEP2344600CE,26-09-2023 09:30,1,15,251.65,26-09-2023 10:15,0.0,15.0,287.35,-535.5,-14.19,83416.1,50.56,248416.1,-15.02
649,1539887,870,NSE_FO:BANKNIFTY28SEP2344400CE,25-09-2023 10:15,1,15,310.85,25-09-2023 10:45,0.0,15.0,359.38,-727.95,-15.61,83951.6,50.88,248951.6,-14.84
650,1539879,870,NSE_FO:BANKNIFTY28SEP2344600PE,25-09-2023 09:30,1,15,226.45,25-09-2023 10:15,0.0,15.0,311.25,-1272.0,-37.45,84679.55,51.32,249679.55,-14.59
651,1539499,870,NSE_FO:BANKNIFTY28SEP2344900PE,22-09-2023 09:30,1,15,283.7,22-09-2023 10:00,0.0,15.0,417.03,-1999.95,-47.0,85951.55,52.09,250951.55,-14.16
652,1525696,870,NSE_FO:BANKNIFTY28SEP2345100CE,21-09-2023 11:45,1,15,329.85,21-09-2023 12:15,0.0,15.0,274.37,832.2,16.82,87951.5,53.3,252951.5,-13.47
653,1525695,870,NSE_FO:BANKNIFTY28SEP2345100PE,21-09-2023 11:00,1,15,292.75,21-09-2023 11:45,0.0,15.0,286.55,93.0,2.12,87119.3,52.8,252119.3,-13.76
654,1525694,870,NSE_FO:BANKNIFTY28SEP2345200CE,21-09-2023 09:45,1,15,360.35,21-09-2023 11:00,0.0,15.0,288.7,1074.75,19.88,87026.3,52.74,252026.3,-13.79
655,1525305,870,NSE_FO:BANKNIFTY20SEP2345300CE,20-09-2023 15:00,1,15,40.25,20-09-2023 15:10,0.0,15.0,66.43,-392.7,-65.04,85951.55,52.09,250951.55,-14.16
656,1525302,870,NSE_FO:BANKNIFTY20SEP2345400PE,20-09-2023 14:15,1,15,48.6,20-09-2023 15:00,0.0,15.0,76.0,-411.0,-56.38,86344.25,52.33,251344.25,-14.02
657,1525300,870,NSE_FO:BANKNIFTY20SEP2345400CE,20-09-2023 13:30,1,15,38.25,20-09-2023 14:15,0.0,15.0,34.6,54.75,9.54,86755.25,52.58,251755.25,-13.88
658,1525299,870,NSE_FO:BANKNIFTY20SEP2345400PE,20-09-2023 12:45,1,15,83.0,20-09-2023 13:30,0.0,15.0,89.25,-93.75,-7.53,86700.5,52.55,251700.5,-13.9
659,1525297,870,NSE_FO:BANKNIFTY20SEP2345400CE,20-09-2023 12:30,1,15,68.6,20-09-2023 12:45,0.0,15.0,83.55,-224.25,-21.79,86794.25,52.6,251794.25,-13.87
660,1525296,870,NSE_FO:BANKNIFTY20SEP2345400PE,20-09-2023 12:15,1,15,96.9,20-09-2023 12:30,0.0,15.0,108.85,-179.25,-12.33,87018.5,52.74,252018.5,-13.79
661,1525295,870,NSE_FO:BANKNIFTY20SEP2345600CE,20-09-2023 10:15,1,15,67.05,20-09-2023 12:15,0.0,15.0,27.55,592.5,58.91,87197.75,52.85,252197.75,-13.73
662,1525294,870,NSE_FO:BANKNIFTY20SEP2345700PE,20-09-2023 09:45,1,15,137.25,20-09-2023 10:15,0.0,15.0,227.0,-1346.25,-65.39,86605.25,52.49,251605.25,-13.93
663,1524859,870,NSE_FO:BANKNIFTY20SEP2346100PE,18-09-2023 14:45,1,15,143.7,18-09-2023 15:10,0.0,15.0,143.45,3.75,0.17,87951.5,53.3,252951.5,-13.47
664,1524855,870,NSE_FO:BANKNIFTY20SEP2346100CE,18-09-2023 14:00,1,15,149.5,18-09-2023 14:45,0.0,15.0,160.45,-164.25,-7.32,87947.75,53.3,252947.75,-13.47
665,1524847,870,NSE_FO:BANKNIFTY20SEP2346100PE,18-09-2023 13:15,1,15,150.75,18-09-2023 14:00,0.0,15.0,169.15,-276.0,-12.21,88112.0,53.4,253112.0,-13.42
666,1524843,870,NSE_FO:BANKNIFTY20SEP2346200CE,18-09-2023 12:00,1,15,175.3,18-09-2023 13:15,0.0,15.0,130.95,665.25,25.3,88388.0,53.57,253388.0,-13.32
667,1524837,870,NSE_FO:BANKNIFTY20SEP2346200PE,18-09-2023 10:00,1,15,197.6,18-09-2023 12:00,0.0,15.0,175.65,329.25,11.11,87722.75,53.17,252722.75,-13.55
668,1524288,870,NSE_FO:BANKNIFTY20SEP2346100PE,15-09-2023 13:15,1,15,199.75,15-09-2023 14:45,0.0,15.0,151.02,730.95,24.4,87393.5,52.97,252393.5,-13.66
669,1524286,870,NSE_FO:BANKNIFTY20SEP2346200CE,15-09-2023 11:45,1,15,278.95,15-09-2023 13:15,0.0,15.0,211.7,1008.75,24.11,86662.55,52.52,251662.55,-13.91
670,1524281,870,NSE_FO:BANKNIFTY20SEP2346200PE,15-09-2023 11:00,1,15,236.1,15-09-2023 11:45,0.0,15.0,218.75,260.25,7.35,85653.8,51.91,250653.8,-14.26
671,1520554,870,NSE_FO:BANKNIFTY13SEP2345600CE,13-09-2023 12:00,1,15,149.0,13-09-2023 13:15,0.0,15.0,332.83,-2757.45,-123.38,85393.55,51.75,250393.55,-14.35
672,1520551,870,NSE_FO:BANKNIFTY13SEP2345400PE,13-09-2023 10:30,1,15,72.7,13-09-2023 12:00,0.0,15.0,22.2,757.5,69.46,88151.0,53.42,253151.0,-13.4
673,1515003,870,NSE_FO:BANKNIFTY13SEP2345400PE,12-09-2023 13:15,1,15,161.45,12-09-2023 13:30,0.0,15.0,123.77,565.2,23.34,87393.5,52.97,252393.5,-13.66
674,1514999,870,NSE_FO:BANKNIFTY13SEP2345600CE,12-09-2023 12:15,1,15,156.55,12-09-2023 13:15,0.0,15.0,81.95,1119.0,47.65,86828.3,52.62,251828.3,-13.86
675,1514995,870,NSE_FO:BANKNIFTY13SEP2345500PE,12-09-2023 11:00,1,15,142.65,12-09-2023 12:15,0.0,15.0,121.6,315.75,14.76,85709.3,51.95,250709.3,-14.24
676,1514071,870,NSE_FO:BANKNIFTY07SEP2344900PE,07-09-2023 14:45,1,15,515.1,07-09-2023 15:10,0.0,15.0,515.1,0.0,0.0,85393.55,51.75,250393.55,-14.35
677,1514068,870,NSE_FO:BANKNIFTY07SEP2344700CE,07-09-2023 14:30,1,15,113.2,07-09-2023 14:45,0.0,15.0,113.2,0.0,0.0,85393.55,51.75,250393.55,-14.35
678,1514067,870,NSE_FO:BANKNIFTY07SEP2344400PE,07-09-2023 13:00,1,15,203.7,07-09-2023 14:30,0.0,15.0,203.7,0.0,0.0,85393.55,51.75,250393.55,-14.35
679,1514065,870,NSE_FO:BANKNIFTY07SEP2344600CE,07-09-2023 11:30,1,15,152.0,07-09-2023 13:00,0.0,15.0,152.0,0.0,0.0,85393.55,51.75,250393.55,-14.35
680,1514064,870,NSE_FO:BANKNIFTY07SEP2344500PE,07-09-2023 10:15,1,15,249.2,07-09-2023 11:30,0.0,15.0,249.2,0.0,0.0,85393.55,51.75,250393.55,-14.35
681,1512539,870,NSE_FO:BANKNIFTY07SEP2344000PE,01-09-2023 12:30,1,15,196.75,01-09-2023 14:15,0.0,15.0,82.17,1718.7,58.24,85393.55,51.75,250393.55,-14.35
682,1512536,870,NSE_FO:BANKNIFTY07SEP2344000CE,01-09-2023 11:45,1,15,281.05,01-09-2023 12:30,0.0,15.0,307.0,-389.25,-9.23,83674.85,50.71,248674.85,-14.93
683,1512533,870,NSE_FO:BANKNIFTY07SEP2344000PE,01-09-2023 10:30,1,15,237.35,01-09-2023 11:45,0.0,15.0,214.3,345.75,9.71,84064.1,50.95,249064.1,-14.8
684,1512532,870,NSE_FO:BANKNIFTY07SEP2344000CE,01-09-2023 09:45,1,15,278.6,01-09-2023 10:30,0.0,15.0,256.95,324.75,7.77,83718.35,50.74,248718.35,-14.92
685,1510527,870,NSE_FO:BANKNIFTY31AUG2344100CE,31-08-2023 09:30,1,15,115.65,31-08-2023 09:45,0.0,15.0,248.98,-1999.95,-115.29,83393.6,50.54,248393.6,-15.03
686,1509398,870,NSE_FO:BANKNIFTY31AUG2344600CE,30-08-2023 13:45,1,15,112.2,30-08-2023 15:10,0.0,15.0,56.25,839.25,49.87,85393.55,51.75,250393.55,-14.35
687,1509395,870,NSE_FO:BANKNIFTY31AUG2344600PE,30-08-2023 12:15,1,15,111.5,30-08-2023 13:45,0.0,15.0,142.9,-471.0,-28.16,84554.3,51.25,249554.3,-14.63
688,1509393,870,NSE_FO:BANKNIFTY31AUG2344700CE,30-08-2023 10:15,1,15,136.4,30-08-2023 12:15,0.0,15.0,100.15,543.75,26.58,85025.3,51.53,250025.3,-14.47
689,1509104,870,NSE_FO:BANKNIFTY31AUG2344400PE,29-08-2023 15:00,1,15,133.85,29-08-2023 15:10,0.0,15.0,133.85,0.0,0.0,84481.55,51.2,249481.55,-14.66
690,1509016,870,NSE_FO:BANKNIFTY31AUG2344500CE,29-08-2023 14:00,1,15,172.8,29-08-2023 15:00,0.0,15.0,149.55,348.75,13.45,84481.55,51.2,249481.55,-14.66
691,1509009,870,NSE_FO:BANKNIFTY31AUG2344600PE,29-08-2023 13:30,1,15,189.6,29-08-2023 14:00,0.0,15.0,208.15,-278.25,-9.78,84132.8,50.99,249132.8,-14.78
692,1509005,870,NSE_FO:BANKNIFTY31AUG2344600CE,29-08-2023 12:30,1,15,142.9,29-08-2023 13:30,0.0,15.0,137.5,81.0,3.78,84411.05,51.16,249411.05,-14.68
693,1509001,870,NSE_FO:BANKNIFTY31AUG2344600PE,29-08-2023 11:00,1,15,218.15,29-08-2023 12:30,0.0,15.0,202.95,228.0,6.97,84330.05,51.11,249330.05,-14.71
694,1508999,870,NSE_FO:BANKNIFTY31AUG2344600CE,29-08-2023 10:15,1,15,156.35,29-08-2023 11:00,0.0,15.0,141.4,224.25,9.56,84102.05,50.97,249102.05,-14.79
695,1508688,870,NSE_FO:BANKNIFTY31AUG2344500CE,28-08-2023 14:00,1,15,223.45,28-08-2023 15:10,0.0,15.0,216.75,100.5,3.0,83877.8,50.84,248877.8,-14.87
696,1508686,870,NSE_FO:BANKNIFTY31AUG2344500PE,28-08-2023 13:00,1,15,200.5,28-08-2023 14:00,0.0,15.0,198.5,30.0,1.0,83777.3,50.77,248777.3,-14.9
697,1508683,870,NSE_FO:BANKNIFTY31AUG2344400CE,28-08-2023 12:15,1,15,217.5,28-08-2023 13:00,0.0,15.0,276.45,-884.25,-27.1,83747.3,50.76,248747.3,-14.91
698,1508682,870,NSE_FO:BANKNIFTY31AUG2344200PE,28-08-2023 09:30,1,15,210.65,28-08-2023 12:15,0.0,15.0,123.95,1300.5,41.16,84631.55,51.29,249631.55,-14.61
699,1508151,870,NSE_FO:BANKNIFTY31AUG2344100PE,25-08-2023 11:15,1,15,283.3,25-08-2023 11:30,0.0,15.0,234.92,725.7,17.08,83331.05,50.5,248331.05,-15.05
700,1508150,870,NSE_FO:BANKNIFTY31AUG2344300CE,25-08-2023 10:15,1,15,251.25,25-08-2023 11:15,0.0,15.0,156.6,1419.75,37.67,82605.35,50.06,247605.35,-15.3
701,1508149,870,NSE_FO:BANKNIFTY31AUG2344300PE,25-08-2023 10:00,1,15,247.4,25-08-2023 10:15,0.0,15.0,253.45,-90.75,-2.45,81185.6,49.2,246185.6,-15.79
702,1508147,870,NSE_FO:BANKNIFTY31AUG2344300CE,25-08-2023 09:45,1,15,268.6,25-08-2023 10:00,0.0,15.0,258.7,148.5,3.69,81276.35,49.26,246276.35,-15.76
703,1508142,870,NSE_FO:BANKNIFTY31AUG2344300PE,25-08-2023 09:30,1,15,235.0,25-08-2023 09:45,0.0,15.0,248.55,-203.25,-5.77,81127.85,49.17,246127.85,-15.81
704,1507722,870,NSE_FO:BANKNIFTY24AUG2344600PE,24-08-2023 14:15,1,15,54.55,24-08-2023 15:00,0.0,15.0,151.58,-1455.45,-177.87,81331.1,49.29,246331.1,-15.74
705,1507720,870,NSE_FO:BANKNIFTY24AUG2344600CE,24-08-2023 13:30,1,15,48.85,24-08-2023 14:15,0.0,15.0,41.3,113.25,15.46,82786.55,50.17,247786.55,-15.24
706,1507718,870,NSE_FO:BANKNIFTY24AUG2344600PE,24-08-2023 12:45,1,15,58.6,24-08-2023 13:30,0.0,15.0,79.3,-310.5,-35.32,82673.3,50.11,247673.3,-15.28
707,1507716,870,NSE_FO:BANKNIFTY24AUG2344600CE,24-08-2023 12:30,1,15,61.4,24-08-2023 12:45,0.0,15.0,92.35,-464.25,-50.41,82983.8,50.29,247983.8,-15.17
708,1507714,870,NSE_FO:BANKNIFTY24AUG2344700PE,24-08-2023 11:45,1,15,77.0,24-08-2023 12:30,0.0,15.0,166.55,-1343.25,-116.3,83448.05,50.57,248448.05,-15.01
709,1507708,870,NSE_FO:BANKNIFTY24AUG2344800CE,24-08-2023 10:30,1,15,109.6,24-08-2023 11:45,0.0,15.0,51.35,873.75,53.15,84791.3,51.39,249791.3,-14.55
710,1507706,870,NSE_FO:BANKNIFTY24AUG2344800PE,24-08-2023 09:30,1,15,123.5,24-08-2023 10:30,0.0,15.0,84.4,586.5,31.66,83917.55,50.86,248917.55,-14.85
711,1507359,870,NSE_FO:BANKNIFTY24AUG2344400CE,23-08-2023 14:30,1,15,142.8,23-08-2023 15:10,0.0,15.0,165.0,-333.0,-15.55,83331.05,50.5,248331.05,-15.05
712,1507356,870,NSE_FO:BANKNIFTY24AUG2344500PE,23-08-2023 14:00,1,15,159.55,23-08-2023 14:30,0.0,15.0,169.45,-148.5,-6.2,83664.05,50.71,248664.05,-14.94
713,1507353,870,NSE_FO:BANKNIFTY24AUG2344400CE,23-08-2023 13:15,1,15,129.35,23-08-2023 14:00,0.0,15.0,166.55,-558.0,-28.76,83812.55,50.8,248812.55,-14.89
714,1507349,870,NSE_FO:BANKNIFTY24AUG2344300PE,23-08-2023 12:30,1,15,144.6,23-08-2023 13:15,0.0,15.0,102.85,626.25,28.87,84370.55,51.13,249370.55,-14.7
715,1507348,870,NSE_FO:BANKNIFTY24AUG2344200CE,23-08-2023 12:00,1,15,128.95,23-08-2023 12:30,0.0,15.0,181.75,-792.0,-40.95,83744.3,50.75,248744.3,-14.91
716,1507343,870,NSE_FO:BANKNIFTY24AUG2344000PE,23-08-2023 10:45,1,15,129.1,23-08-2023 12:00,0.0,15.0,64.3,972.0,50.19,84536.3,51.23,249536.3,-14.64
717,1507339,870,NSE_FO:BANKNIFTY24AUG2344000CE,23-08-2023 10:15,1,15,121.55,23-08-2023 10:45,0.0,15.0,126.7,-77.25,-4.24,83564.3,50.65,248564.3,-14.97
718,1507335,870,NSE_FO:BANKNIFTY24AUG2344000PE,23-08-2023 09:45,1,15,127.8,23-08-2023 10:15,0.0,15.0,147.55,-296.25,-15.45,83641.55,50.69,248641.55,-14.95
719,1507332,870,NSE_FO:BANKNIFTY24AUG2344000CE,23-08-2023 09:30,1,15,138.45,23-08-2023 09:45,0.0,15.0,141.2,-41.25,-1.99,83937.8,50.87,248937.8,-14.84
720,1506984,870,NSE_FO:BANKNIFTY24AUG2344100CE,22-08-2023 13:45,1,15,141.65,22-08-2023 15:10,0.0,15.0,124.5,257.25,12.11,83979.05,50.9,248979.05,-14.83
721,1506983,870,NSE_FO:BANKNIFTY24AUG2344100PE,22-08-2023 12:15,1,15,178.0,22-08-2023 13:45,0.0,15.0,168.7,139.5,5.22,83721.8,50.74,248721.8,-14.92
722,1506981,870,NSE_FO:BANKNIFTY24AUG2344100CE,22-08-2023 10:30,1,15,157.25,22-08-2023 12:15,0.0,15.0,148.45,132.0,5.6,83582.3,50.66,248582.3,-14.97
723,1506977,870,NSE_FO:BANKNIFTY24AUG2344100PE,22-08-2023 09:45,1,15,175.4,22-08-2023 10:30,0.0,15.0,177.25,-27.75,-1.05,83450.3,50.58,248450.3,-15.01
724,1506648,870,NSE_FO:BANKNIFTY24AUG2344100PE,21-08-2023 15:00,1,15,194.05,21-08-2023 15:10,0.0,15.0,194.05,0.0,0.0,83478.05,50.59,248478.05,-15.0
725,1506646,870,NSE_FO:BANKNIFTY24AUG2344100CE,21-08-2023 13:30,1,15,191.05,21-08-2023 15:00,0.0,15.0,193.4,-35.25,-1.23,83478.05,50.59,248478.05,-15.0
726,1506645,870,NSE_FO:BANKNIFTY24AUG2344000PE,21-08-2023 12:30,1,15,188.55,21-08-2023 13:30,0.0,15.0,161.75,402.0,14.21,83513.3,50.61,248513.3,-14.99
727,1506643,870,NSE_FO:BANKNIFTY24AUG2344000CE,21-08-2023 11:15,1,15,219.55,21-08-2023 12:30,0.0,15.0,213.8,86.25,2.62,83111.3,50.37,248111.3,-15.13
728,1506639,870,NSE_FO:BANKNIFTY24AUG2344000PE,21-08-2023 10:45,1,15,223.05,21-08-2023 11:15,0.0,15.0,202.3,311.25,9.3,83025.05,50.32,248025.05,-15.16
729,1506636,870,NSE_FO:BANKNIFTY24AUG2343900CE,21-08-2023 10:15,1,15,203.0,21-08-2023 10:45,0.0,15.0,248.6,-684.0,-22.46,82713.8,50.13,247713.8,-15.26
730,1506633,870,NSE_FO:BANKNIFTY24AUG2343900PE,21-08-2023 09:45,1,15,200.6,21-08-2023 10:15,0.0,15.0,229.35,-431.25,-14.33,83397.8,50.54,248397.8,-15.03
731,1506289,870,NSE_FO:BANKNIFTY24AUG2343900PE,18-08-2023 14:15,1,15,243.8,18-08-2023 15:10,0.0,15.0,227.5,244.5,6.69,83829.05,50.81,248829.05,-14.88
